Date,Bullish,Neutral,Bearish,Total,S&P 500 Weekly High,S&P 500 Weekly Low,S&P 500 Weekly Close
4/20/2000,0.6373,0.1373,0.2255,1,1447.69,1346.5,1434.54
4/13/2000,0.5185,0.1852,0.2963,1,1527.19,1339.4,1356.56
4/6/2000,0.4583,0.3333,0.2083,1,1526.45,1416.41,1516.35
3/30/2000,0.3889,0.1111,0.5,1,1534.63,1474.63,1498.58
3/23/2000,0.6571,0.1429,0.2,1,1552.87,1446.06,1527.46
3/16/2000,0.5,0.2333,0.2667,1,1477.33,1356.99,1464.47
3/8/2000,0.5833,0.25,0.1667,1,1413.46,1346.62,1395.07
3/2/2000,0.3667,0.4,0.2333,1,1410.88,1325.07,1409.17
2/24/2000,0.4138,0.2759,0.3103,1,1370.11,1329.15,1333.36
2/17/2000,0.2727,0.4848,0.2424,1,1407.72,1345.32,1346.09
2/10/2000,0.4186,0.3023,0.2791,1,1444.55,1378.89,1387.12
2/3/2000,0.5111,0.2444,0.2444,1,1435.91,1350.14,1424.37
1/27/2000,0.537,0.2593,0.2037,1,1454.09,1356.2,1360.16
1/20/2000,0.5714,0.25,0.1786,1,1465.71,1438.54,1441.36
1/13/2000,0.5926,0.2222,0.1852,1,1473,1427.08,1465.15
1/6/2000,0.75,0.1166,0.1333,1,1478,1377.68,1441.47
12/30/1999,0.6,0.25,0.15,1,1473.1,1450.83,1469.25
12/23/1999,0.52,0.31,0.17,1,1461.44,1410.97,1458.34
12/16/1999,0.54,0.26,0.2,1,1431.13,1396.2,1421.03
12/9/1999,0.62,0.27,0.11,1,1434.19,1391.47,1417.04
12/2/1999,0.62,0.25,0.13,1,1447.54,1386.95,1433.3
11/24/1999,0.55,0.28,0.17,1,1425.25,1399.18,1416.62
11/18/1999,0.46,0.32,0.22,1,1425.31,1392.28,1422
11/11/1999,0.48,0.26,0.26,1,1396.12,1359.98,1396.06
11/4/1999,0.43,0.35,0.22,1,1387.48,1346.41,1370.23
10/28/1999,0.38,0.38,0.24,1,1373.17,1280.48,1362.93
10/21/1999,0.38,0.37,0.25,1,1303.81,1233.7,1301.65
10/14/1999,0.42,0.39,0.19,1,1344.26,1245.44,1247.41
10/7/1999,0.34,0.38,0.28,1,1336.61,1282.81,1336.02
9/30/1999,0.35,0.42,0.23,1,1295.03,1256.26,1282.81
9/23/1999,0.36,0.36,0.28,1,1338.38,1263.84,1277.36
9/16/1999,0.36,0.43,0.21,1,1351.66,1317.97,1335.42
9/9/1999,0.37,0.38,0.25,1,1361.35,1333.94,1351.66
9/2/1999,0.44,0.38,0.18,1,1357.74,1304.88,1357.24
8/26/1999,0.35,0.4,0.25,1,1382.84,1336.61,1348.27
8/19/1999,0.31,0.46,0.23,1,1344.16,1315.35,1336.61
8/12/1999,0.3,0.4,0.3,1,1327.72,1267.73,1327.68
8/5/1999,0.3,0.46,0.24,1,1344.69,1287.23,1300.29
7/29/1999,0.42,0.38,0.2,1,1370.39,1328.49,1328.72
7/22/1999,0.55,0.23,0.22,1,1420.33,1349.91,1356.94
7/15/1999,0.54,0.28,0.18,1,1418.78,1386.51,1418.78
7/8/1999,0.43,0.36,0.21,1,1405.29,1384.95,1403.28
7/1/1999,0.35,0.38,0.27,1,1391.22,1315.31,1391.22
6/24/1999,0.3,0.39,0.31,1,1351.12,1308.47,1315.31
6/17/1999,0.38,0.35,0.27,1,1344.48,1292.2,1342.84
6/10/1999,0.32,0.4,0.28,1,1336.42,1287.88,1293.64
6/3/1999,0.32,0.36,0.32,1,1327.75,1277.47,1327.75
5/27/1999,0.38,0.42,0.2,1,1333.02,1277.31,1301.84
5/20/1999,0.43,0.31,0.26,1,1350.49,1321.19,1330.29
5/13/1999,0.43,0.31,0.26,1,1375.98,1332.63,1337.8
5/6/1999,0.54,0.32,0.14,1,1354.64,1317.44,1345
4/29/1999,0.41,0.32,0.27,1,1371.56,1314.58,1335.18
4/22/1999,0.38,0.32,0.3,1,1363.65,1284.21,1356.85
4/15/1999,0.41,0.31,0.28,1,1362.1,1308.38,1319
4/8/1999,0.36,0.38,0.26,1,1351.22,1293.72,1348.35
4/1/1999,0.4,0.35,0.25,1,1313.6,1282.56,1293.72
3/25/1999,0.38,0.33,0.29,1,1303.84,1256.43,1282.8
3/18/1999,0.48,0.31,0.21,1,1323.82,1291.03,1299.29
3/11/1999,0.37,0.42,0.21,1,1306.43,1271.58,1294.59
3/4/1999,0.36,0.45,0.19,1,1275.73,1216.03,1275.47
2/25/1999,0.37,0.39,0.24,1,1283.84,1225.01,1238.33
2/18/1999,0.37,0.39,0.24,1,1252.17,1220.7,1239.22
2/11/1999,0.48,0.35,0.17,1,1254.05,1211.89,1230.13
2/4/1999,0.48,0.38,0.14,1,1283.75,1232.28,1239.4
1/28/1999,0.47,0.33,0.2,1,1280.37,1219.4,1279.64
1/21/1999,0.56,0.24,0.2,1,1274.07,1217.97,1225.19
1/14/1999,0.51,0.28,0.21,1,1276.22,1205.46,1243.26
1/7/1999,0.38,0.39,0.23,1,1278.24,1219.1,1275.09
12/31/1998,0.41,0.37,0.22,1,1244.93,1200.78,1229.23
12/23/1998,0.34,0.34,0.32,1,1229.89,1188.03,1226.27
12/17/1998,0.41,0.34,0.25,1,1188.89,1136.89,1188.03
12/10/1998,0.44,0.3,0.26,1,1193.53,1153.19,1166.46
12/3/1998,0.49,0.3,0.21,1,1192.72,1150.14,1176.74
11/25/1998,0.48,0.35,0.17,1,1192.97,1163.55,1192.33
11/19/1998,0.4,0.42,0.18,1,1163.55,1125.72,1163.55
11/12/1998,0.5,0.36,0.14,1,1141.01,1115.55,1125.72
11/5/1998,0.38,0.42,0.2,1,1141.3,1098.67,1141.01
10/29/1998,0.43,0.36,0.21,1,1103.78,1059.66,1098.67
10/22/1998,0.32,0.35,0.33,1,1084.06,1054.23,1070.67
10/15/1998,0.25,0.34,0.41,1,1062.65,984.39,1056.42
10/8/1998,0.25,0.43,0.32,1,1008.77,923.32,984.39
10/1/1998,0.32,0.35,0.33,1,1061.46,971.65,1002.6
9/24/1998,0.34,0.38,0.28,1,1066.11,993.82,1044.75
9/17/1998,0.34,0.35,0.31,1,1046.07,1009.06,1020.09
9/10/1998,0.29,0.31,0.4,1,1027.72,968.64,1009.06
9/3/1998,0.23,0.37,0.4,1,1033.47,939.98,973.89
8/27/1998,0.23,0.32,0.45,1,1106.64,1021.04,1027.04
8/20/1998,0.25,0.42,0.33,1,1106.32,1054.92,1081.24
8/13/1998,0.27,0.38,0.35,1,1092.82,1054,1062.75
8/6/1998,0.3,0.44,0.26,1,1121.79,1057.35,1089.45
7/30/1998,0.44,0.36,0.2,1,1147.27,1114.3,1120.67
7/23/1998,0.37,0.39,0.24,1,1190.58,1129.11,1140.8
7/16/1998,0.35,0.44,0.21,1,1188.1,1160.21,1186.75
7/9/1998,0.36,0.44,0.2,1,1166.93,1145.03,1164.33
7/2/1998,0.33,0.48,0.19,1,1148.56,1131.91,1146.42
6/25/1998,0.28,0.44,0.28,1,1142.04,1099.42,1133.2
6/18/1998,0.29,0.38,0.33,1,1112.87,1074.67,1100.65
6/11/1998,0.27,0.49,0.24,1,1126,1080.83,1098.84
6/4/1998,0.25,0.44,0.31,1,1113.88,1078.1,1113.86
5/28/1998,0.34,0.4,0.26,1,1116.79,1074.39,1090.82
5/21/1998,0.38,0.39,0.23,1,1124.45,1097.99,1110.47
5/14/1998,0.33,0.41,0.26,1,1124.03,1102.78,1108.73
5/7/1998,0.43,0.34,0.23,1,1130.52,1094.53,1108.14
4/30/1998,0.44,0.31,0.25,1,1121.02,1076.7,1121
4/23/1998,0.4,0.38,0.22,1,1132.98,1104.77,1107.9
4/16/1998,0.53,0.32,0.15,1,1122.72,1100.6,1122.72
4/9/1998,0.41,0.36,0.23,1,1131.99,1098.21,1110.67
4/2/1998,0.46,0.32,0.22,1,1090.02,1110.13,1108.15
3/26/1998,0.45,0.35,0.2,1,1113.07,1090.02,1093.55
3/19/1998,0.4,0.38,0.22,1,1101.04,1068.61,1099.16
3/12/1998,0.44,0.36,0.2,1,1075.86,1050.02,1068.61
3/5/1998,0.53,0.34,0.13,1,1055.69,1044.7,1055.69
2/26/1998,0.53,0.33,0.14,1,1051.66,1028.89,1049.34
2/19/1998,0.42,0.43,0.15,1,1034.21,1020.09,1034.21
2/12/1998,0.45,0.36,0.19,1,1026.3,1006.28,1020.09
2/5/1998,0.3,0.45,0.25,1,1013.51,980.28,1012.46
1/30/1998,0.38,0.42,0.2,1,992.65,954.24,980.28
1/23/1998,0.31,0.39,0.3,1,978.6,950.86,957.59
1/16/1998,0.38,0.45,0.17,1,965.12,912.83,961.51
1/8/1998,0.42,0.4,0.18,1,982.63,921.72,927.69
12/31/1997,0.34,0.35,0.31,1,975.02,936.46,975.04
12/24/1997,0.41,0.36,0.23,1,956.73,932.7,936.46
12/18/1997,0.4,0.41,0.19,1,974.3,924.92,946.78
12/11/1997,0.46,0.37,0.17,1,985.67,947,953.39
12/4/1997,0.49,0.33,0.18,1,986.25,966.16,983.79
11/26/1997,0.4,0.4,0.2,1,963.09,944.71,955.4
11/20/1997,0.4,0.38,0.22,1,963.09,938.23,963.09
11/13/1997,0.45,0.38,0.17,1,935.9,900.16,928.35
11/6/1997,0.38,0.37,0.25,1,949.62,914.62,927.51
10/30/1997,0.41,0.36,0.23,1,941.64,855.27,914.62
10/23/1997,0.4,0.46,0.14,1,972.61,937.55,941.64
10/16/1997,0.43,0.36,0.21,1,973.46,931.58,944.16
10/9/1997,0.43,0.43,0.14,1,983.12,963.34,966.98
10/2/1997,0.38,0.43,0.19,1,975.47,941.94,965.03
9/25/1997,0.39,0.42,0.19,1,960.59,937.38,945.22
9/18/1997,0.4,0.44,0.16,1,952.35,919.41,950.51
9/11/1997,0.42,0.36,0.22,1,938.9,902.56,923.91
9/4/1997,0.37,0.38,0.25,1,940.37,899.47,929.05
8/28/1997,0.5,0.28,0.22,1,920.16,899.47,899.47
8/21/1997,0.47,0.33,0.2,1,939.47,905.52,923.55
8/14/1997,0.49,0.3,0.21,1,942.99,900.81,900.81
8/7/1997,0.49,0.28,0.23,1,964.17,925.74,933.54
7/31/1997,0.48,0.26,0.26,1,955.35,932.56,947.14
7/24/1997,0.53,0.25,0.22,1,945.65,907.12,938.79
7/17/1997,0.54,0.3,0.16,1,939.32,912.02,915.3
7/10/1997,0.49,0.33,0.18,1,923.26,902.48,916.68
7/3/1997,0.45,0.3,0.25,1,917.82,879.82,916.92
6/26/1997,0.52,0.25,0.23,1,902.09,878.43,887.3
6/19/1997,0.59,0.26,0.15,1,901.77,886.19,898.7
6/12/1997,0.49,0.35,0.16,1,894.69,858.01,893.27
6/5/1997,0.52,0.33,0.15,1,859.24,838.82,858.01
5/29/1997,0.4,0.4,0.2,1,851.87,831.87,848.28
5/22/1997,0.4,0.35,0.25,1,848.49,826.41,847.03
5/15/1997,0.41,0.36,0.23,1,842.45,824.78,829.75
5/8/1997,0.3,0.44,0.26,1,832.29,811.8,824.78
5/1/1997,0.27,0.44,0.29,1,812.99,763.3,812.97
4/24/1997,0.28,0.4,0.32,1,779.89,756.38,765.37
4/17/1997,0.31,0.41,0.28,1,768.55,733.54,766.34
4/10/1997,0.26,0.37,0.37,1,769.53,737.64,737.65
4/3/1997,0.29,0.4,0.31,1,759.64,750.32,757.9
3/27/1997,0.27,0.4,0.33,1,790.89,773.88,773.88
3/20/1997,0.36,0.42,0.22,1,797.18,786.29,784.1
3/13/1997,0.34,0.36,0.3,1,814.9,789.44,793.17
3/6/1997,0.43,0.37,0.2,1,808.19,785.66,804.97
2/27/1997,0.63,0.22,0.15,1,812.85,788.5,790.82
2/20/1997,0.44,0.36,0.2,1,817.68,799.99,801.77
2/13/1997,0.45,0.37,0.18,1,812.93,780.95,808.48
2/6/1997,0.47,0.29,0.24,1,789.72,773.43,789.56
1/30/1997,0.51,0.33,0.16,1,791.86,761.75,786.16
1/23/1997,0.37,0.41,0.22,1,794.67,768.17,770.52
1/16/1997,0.42,0.32,0.26,1,776.17,759.51,776.17
1/9/1997,0.36,0.39,0.25,1,759.65,742.18,759.5
1/2/1997,0.43,0.33,0.24,1,753.85,737.01,748.03
12/26/1996,0.37,0.33,0.3,1,756.79,746.92,756.79
12/19/1996,0.33,0.28,0.39,1,755.41,716.69,748.87
12/12/1996,0.4,0.28,0.32,1,753.43,718.98,728.64
12/5/1996,0.41,0.26,0.33,1,761.75,726.98,739.6
11/27/1996,0.52,0.27,0.21,1,762.12,741.08,755
11/21/1996,0.43,0.3,0.27,1,748.73,737.02,748.73
11/14/1996,0.37,0.34,0.29,1,741.92,728.03,737.62
11/7/1996,0.26,0.45,0.29,1,730.82,702.84,730.82
10/31/1996,0.37,0.29,0.34,1,708.6,696.22,703.77
10/24/1996,0.42,0.33,0.25,1,714.1,700.53,700.92
10/17/1996,0.39,0.36,0.25,1,711.04,699.07,710.82
10/10/1996,0.38,0.36,0.26,1,705.76,693.34,700.66
10/3/1996,0.4,0.31,0.29,1,701.74,686.03,701.46
9/26/1996,0.34,0.39,0.27,1,690.88,681.01,686.19
9/19/1996,0.28,0.41,0.31,1,687.07,679.06,687.03
9/12/1996,0.26,0.46,0.28,1,681.39,655.68,680.54
9/5/1996,0.29,0.35,0.36,1,658.21,643.97,655.68
8/29/1996,0.28,0.43,0.29,1,670.68,650.52,651.99
8/22/1996,0.28,0.46,0.26,1,670.68,662.16,667.03
8/15/1996,0.43,0.37,0.2,1,666.34,658.47,665.21
8/8/1996,0.27,0.42,0.31,1,665.37,656.83,662.1
8/1/1996,0.29,0.38,0.33,1,662.49,629.22,662.49
7/25/1996,0.3,0.32,0.38,1,638.73,616.43,635.9
7/18/1996,0.29,0.45,0.26,1,646.19,605.88,638.73
7/11/1996,0.4,0.35,0.25,1,657.65,639.52,646.19
7/3/1996,0.32,0.44,0.24,1,675.88,670.21,672.4
6/27/1996,0.42,0.41,0.17,1,672.68,661.56,670.63
6/20/1996,0.42,0.32,0.26,1,668.27,661.34,666.84
6/13/1996,0.49,0.28,0.23,1,676.72,664.35,665.85
6/6/1996,0.47,0.28,0.25,1,680.32,662.48,673.31
5/30/1996,0.61,0.29,0.1,1,679.98,664.56,669.12
5/23/1996,0.51,0.35,0.14,1,681.1,667.64,678.51
5/16/1996,0.37,0.4,0.23,1,669.84,645.44,668.91
5/9/1996,0.46,0.38,0.16,1,652.09,638.26,652.09
5/2/1996,0.48,0.31,0.21,1,656.44,640.23,641.63
4/25/1996,0.28,0.4,0.32,1,656.43,643.61,653.46
4/18/1996,0.36,0.38,0.26,1,647.32,631.18,645.07
4/11/1996,0.4,0.42,0.18,1,655.86,624.14,636.71
4/4/1996,0.4,0.43,0.17,1,656.68,645.5,655.86
3/28/1996,0.45,0.31,0.24,1,652.97,645.5,645.5
3/21/1996,0.47,0.31,0.22,1,656.18,641.43,650.62
3/14/1996,0.36,0.35,0.29,1,641.43,637.09,641.43
3/7/1996,0.44,0.28,0.28,1,656.97,627.63,633.5
2/29/1996,0.45,0.28,0.27,1,659.08,635,644.37
2/22/1996,0.49,0.22,0.29,1,663,638.79,659.08
2/15/1996,0.54,0.21,0.25,1,664.23,646.99,647.98
2/8/1996,0.53,0.31,0.16,1,656.37,641.43,656.37
2/1/1996,0.54,0.31,0.15,1,639.26,621.42,635.84
1/25/1996,0.36,0.4,0.24,1,621.62,610.65,621.62
1/18/1996,0.42,0.29,0.29,1,612.92,598.47,611.83
1/11/1996,,,,,619.15,597.29,601.81
1/4/1996,0.55,0.18,0.27,1,624.52,612.02,616.71
12/28/1995,0.46,0.34,0.2,1,615.93,611.96,615.93
12/21/1995,0.48,0.28,0.24,1,616.34,605.05,611.96
12/14/1995,0.51,0.23,0.26,1,621.69,616.34,616.34
12/7/1995,0.48,0.28,0.24,1,621.11,606.85,617.48
11/30/1995,0.51,0.3,0.19,1,608.69,599.02,606.98
11/22/1995,0.48,0.18,0.34,1,600.71,595.42,598.4
11/16/1995,0.46,0.31,0.23,1,600.14,588.36,600.07
11/9/1995,0.49,0.35,0.16,1,593.9,584.24,592.72
11/2/1995,0.47,0.34,0.19,1,590.57,579.7,590.57
10/26/1995,0.46,0.33,0.21,1,587.46,572.53,579.7
10/19/1995,0.47,0.32,0.21,1,590.66,581.9,587.46
10/12/1995,0.41,0.3,0.29,1,587.39,571.55,584.5
10/5/1995,0.39,0.37,0.24,1,585.05,578.48,582.49
9/28/1995,0.42,0.27,0.31,1,587.61,574.68,584.41
9/21/1995,0.46,0.25,0.29,1,586.79,578.25,581.73
9/14/1995,0.46,0.32,0.22,1,585.07,572.68,583.35
9/7/1995,0.37,0.36,0.27,1,572.68,563.84,572.68
8/31/1995,0.38,0.42,0.2,1,564.62,555.71,563.84
8/24/1995,0.35,0.28,0.37,1,563.34,555.2,560.1
8/17/1995,0.36,0.43,0.21,1,561.24,554.76,559.21
8/10/1995,0.4,0.3,0.3,1,561.59,553.04,555.11
8/3/1995,0.38,0.34,0.28,1,565.62,554.1,558.94
7/27/1995,0.41,0.26,0.33,1,565.4,553.62,562.93
7/20/1995,0.43,0.3,0.27,1,562.72,550.98,553.62
7/13/1995,0.44,0.18,0.38,1,562,553.8,559.89
7/6/1995,0.35,0.34,0.31,1,556.37,544.43,556.37
6/29/1995,0.35,0.28,0.37,1,549.79,540.79,544.75
6/22/1995,0.48,0.21,0.31,1,551.07,539.83,549.71
6/15/1995,0.36,0.31,0.33,1,539.98,527.94,539.83
6/8/1995,0.44,0.25,0.31,1,537.73,526,527.94
6/1/1995,0.39,0.34,0.27,1,536.91,521.38,532.51
5/25/1995,0.44,0.26,0.3,1,531.91,519.19,523.65
5/18/1995,0.42,0.23,0.35,1,529.08,517.07,519.19
5/11/1995,0.44,0.26,0.3,1,527.05,519.14,525.55
5/4/1995,0.42,0.27,0.31,1,525.4,513.03,520.12
4/27/1995,0.52,0.29,0.19,1,515.29,507.44,514.71
4/20/1995,0.37,0.27,0.36,1,508.49,501.19,508.49
4/13/1995,0.4,0.23,0.37,1,509.83,503.59,509.23
4/6/1995,0.42,0.25,0.33,1,507.19,500.2,506.42
3/30/1995,0.52,0.23,0.25,1,508.15,495.7,500.71
3/23/1995,0.47,0.3,0.23,1,500.97,493.67,500.97
3/16/1995,0.39,0.41,0.2,1,496.67,489.35,495.52
3/9/1995,0.48,0.34,0.18,1,490.37,479.7,489.57
3/2/1995,0.53,0.26,0.21,1,488.11,483.07,485.42
2/23/1995,0.46,0.37,0.17,1,489.19,481.97,488.11
2/16/1995,0.43,0.37,0.2,1,485.54,480.89,481.97
2/9/1995,0.34,0.43,0.23,1,482.6,478.36,481.46
2/2/1995,0.38,0.37,0.25,1,479.91,467.49,478.64
1/26/1995,0.38,0.37,0.25,1,471.36,464.4,470.39
1/19/1995,0.37,0.39,0.24,1,470.43,463.99,464.78
1/12/1995,0.36,0.42,0.22,1,466.43,459.74,465.97
1/5/1995,0.44,0.31,0.25,1,462.49,457.2,460.68
12/29/1994,0.4,0.43,0.17,1,462.73,459,459.27
12/22/1994,0.42,0.25,0.33,1,461.7,455.34,459.67
12/15/1994,0.33,0.35,0.32,1,458.8,445.62,458.8
12/8/1994,0.3,0.35,0.35,1,455.04,442.88,446.96
11/30/1994,0.44,0.3,0.26,1,457.13,447.97,453.3
11/23/1994,0.39,0.32,0.29,1,466.25,444.18,449.93
11/17/1994,0.39,0.22,0.39,1,468.51,460.25,461.47
11/10/1994,0.37,0.31,0.32,1,469.95,461.25,462.35
11/3/1994,0.4,0.35,0.25,1,474.74,462.28,462.28
10/27/1994,0.43,0.38,0.19,1,473.78,458.26,473.77
10/20/1994,0.39,0.33,0.28,1,471.43,463.83,464.89
10/13/1994,0.35,0.39,0.26,1,471.3,455.1,469.1
10/6/1994,0.33,0.39,0.28,1,463.31,449.27,455.1
9/29/1994,0.38,0.32,0.3,1,464.84,459.01,462.69
9/22/1994,0.37,0.36,0.27,1,473.15,458.47,459.67
9/15/1994,0.45,0.25,0.3,1,474.81,466.15,471.19
9/8/1994,0.47,0.33,0.2,1,473.4,466.55,468.18
9/1/1994,0.43,0.34,0.23,1,477.59,470.67,470.99
8/25/1994,0.32,0.39,0.29,1,474.65,461.46,473.8
8/18/1994,0.3,0.4,0.3,1,465.91,459.89,463.68
8/11/1994,0.34,0.37,0.29,1,462.27,456.66,461.94
8/4/1994,0.22,0.52,0.26,1,462.77,456.08,457.09
7/28/1994,0.27,0.42,0.31,1,459.33,451.36,458.26
7/21/1994,0.34,0.38,0.28,1,455.71,450.69,453.11
7/14/1994,0.25,0.4,0.35,1,454.33,444.65,454.16
7/7/1994,0.28,0.32,0.4,1,449.75,444.18,449.55
6/30/1994,0.32,0.37,0.31,1,449.83,439.83,446.2
6/23/1994,0.29,0.45,0.26,1,458.45,442.51,442.8
6/16/1994,0.32,0.42,0.26,1,463.23,457.18,458.45
6/9/1994,0.28,0.47,0.25,1,461.87,455.43,458.67
6/2/1994,0.39,0.36,0.25,1,460.86,453.99,460.13
5/26/1994,0.29,0.33,0.38,1,457.77,451.79,457.33
5/19/1994,0.22,0.36,0.42,1,456.88,443.62,454.92
5/12/1994,0.38,0.32,0.3,1,447.82,440.78,444.14
5/5/1994,0.32,0.32,0.36,1,453.98,445.64,447.82
4/28/1994,0.27,0.35,0.38,1,452.79,447.58,450.91
4/21/1994,0.26,0.41,0.33,1,449.96,438.83,447.63
4/14/1994,0.29,0.23,0.48,1,450.89,442.62,446.18
4/7/1994,0.28,0.31,0.41,1,451.1,435.86,447.1
3/31/1994,0.23,0.33,0.44,1,465.29,436.16,445.77
3/24/1994,0.29,0.37,0.34,1,471.06,460.58,460.58
3/17/1994,0.24,0.41,0.35,1,471.09,465.48,471.06
3/10/1994,0.29,0.34,0.37,1,468.07,462.46,466.44
3/3/1994,0.31,0.42,0.27,1,469.16,457.67,464.74
2/24/1994,0.41,0.3,0.29,1,472.41,464.26,466.07
2/17/1994,0.4,0.36,0.24,1,475.13,466.07,467.69
2/10/1994,0.49,0.27,0.24,1,473.13,466.89,470.18
2/3/1994,0.38,0.29,0.33,1,482.85,469.28,469.81
1/27/1994,0.41,0.25,0.34,1,479.75,470.27,478.7
1/20/1994,0.48,0.26,0.26,1,475.56,472.21,474.72
1/13/1994,0.38,0.31,0.31,1,475.32,467.03,474.91
1/6/1994,0.4,0.33,0.27,1,470.26,464.36,469.9
